真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,预测均值,MSE,MAPE,date
3066.892,3108.566,3107.843,3102.531,3125.165,3122.434,3132.486,3132.372,3136.535,3120.9915,3075.6064970000098,0.01763984515920355,2020/1/8
3094.881,3073.752,3053.124,3054.294,3050.52,3060.237,3053.076,3053.037,3042.822,3055.10775,1651.7761447499922,0.01285130187558097,2020/1/9
3092.29,3128.246,3131.938,3130.676,3132.95,3147.453,3157.951,3157.152,3168.01,3144.2970000000005,2910.8049212500077,0.016818280303593797,2020/1/10
3115.569,3137.416,3157.606,3164.037,3163.977,3165.819,3154.32,3171.235,3165.41,3159.9775,2068.301700500004,0.014253736636871165,2020/1/13
3106.82,3122.815,3131.935,3130.676,3147.415,3157.957,3159.118,3147.4,3162.987,3145.0378750000004,1656.9009841249863,0.01230128394950458,2020/1/14
3090.037,3100.756,3126.411,3125.316,3120.668,3147.415,3143.353,3149.547,3158.648,3134.0142499999997,2250.571375000019,0.014231949326173183,2020/1/15
3074.081,3090.63,3090.155,3070.224,3070.976,3074.675,3050.52,3050.284,3050.392,3068.482,279.962479750003,0.004522733786129926,2020/1/16
3075.495,3072.24,3070.576,3063.308,3083.873,3084.809,3063.379,3067.352,3083.591,3073.641,77.36339450000068,0.002699077709441909,2020/1/17
3095.787,3070.576,3068.329,3090.716,3091.923,3096.003,3085.495,3087.841,3069.314,3082.524625,287.51404837499535,0.004301450648897982,2020/1/20
3052.141,3091.183,3090.607,3090.221,3070.259,3074.286,3073.153,3061.02,3061.23,3076.494875,734.4513718749953,0.007979275859142779,2020/1/21
3060.754,3054.136,3055.224,3051.947,3063.666,3066.933,3065.471,3070.576,3078.108,3063.2576250000006,77.31061837500098,0.0025295646105502234,2020/1/22
2976.528,3064.074,3064.023,3073.108,3079.582,3079.106,3079.174,3060.687,3064.044,3070.4747500000003,8883.466924250044,0.03156252855676152,2020/1/23
2746.605,2982.82,2998.492,3007.649,3023.649,3014.411,3043.546,3049.381,3030.987,3018.866875,74572.79676037497,0.09912669459205091,2020/2/3
2783.287,2735.558,2655.661,2737.6,2688.854,2749.3,2739.742,2781.02,2806.925,2736.8324999999995,4148.315537749983,0.018813726360235167,2020/2/4
2818.087,2832.208,2811.167,2866.357,2874.147,2866.303,2850.314,2855.444,2838.858,2849.34975,1363.7934519999978,0.011707498739393071,2020/2/5
2866.509,2852.918,2861.419,2851.581,2838.842,2833.077,2842.431,2820.183,2810.955,2838.9257500000003,1016.0906692499984,0.009622593196114146,2020/2/6
2875.963,2860.027,2877.9,2888.566,2872.817,2854.286,2843.687,2857.15,2838.803,2861.6544999999996,459.10850800000594,0.00623912755483992,2020/2/7
2890.487,2899.147,2871.698,2872.817,2857.177,2836.571,2824.19,2838.809,2835.84,2854.531125,1851.1180848750007,0.013188391783114754,2020/2/10
2901.674,2864.224,2879.68,2887.21,2860.689,2841.046,2859.731,2873.497,2866.377,2866.55675,1406.2509035000012,0.012102410539571302,2020/2/11
2926.899,2866.356,2875.157,2855.493,2835.157,2830.381,2837.03,2824.197,2851.581,2846.919,6683.845528249967,0.027325848961648417,2020/2/12
2906.073,2937.627,2934.098,2953.336,2946.251,2986.692,2990.216,2979.436,3000.926,2966.0727500000003,4198.4759227500135,0.02064633269707957,2020/2/13
2917.007,2955.144,2953.421,2949.56,2980.112,2994.143,2997.817,3006.392,3030.021,2983.32625,5133.051251999991,0.02273537567787801,2020/2/14
2983.622,2988.604,2994.145,3049.381,3054.018,3042.823,3050.398,3055.126,3038.136,3034.0788749999997,3182.9734423750174,0.01691128266248209,2020/2/17
2984.971,2994.143,2997.818,3006.392,3030.021,3022.743,3049.381,3066.631,3061.02,3028.518625,2595.5888523749954,0.014588960830775235,2020/2/18
2975.401,2998.473,3001.36,2978.833,2988.098,2957.82,2957.16,2964.7,2967.064,2976.6884999999997,275.6277387500017,0.005042177508174548,2020/2/19
3030.154,2960.116,2963.309,2959.291,2930.476,2946.706,2977.814,2978.464,2976.695,2961.608875,4945.451125874988,0.022621003750964448,2020/2/20
3039.669,3057.389,3051.416,3043.57,3036.598,3066.631,3074.432,3083.591,3090.943,3063.07125,871.277503000006,0.007951523669189024,2020/2/21
3031.233,3074.286,3066.631,3097.006,3124.664,3131.931,3116.311,3102.613,3108.734,3102.7720000000004,5580.235148999977,0.023600627203517452,2020/2/24
3013.05,3057.38,3066.631,3094.423,3090.943,3128.246,3133.332,3116.311,3102.811,3098.759625,7997.838277624974,0.028446134315726533,2020/2/25
2987.928,3026.052,3024.208,3050.398,3042.823,3050.52,3059.097,3053.127,3050.523,3044.5935000000004,3354.6835440000204,0.018964814413198774,2020/2/26
2991.328,2994.143,3049.381,3060.689,3054.018,3043.57,3036.598,3027.9,3039.009,3038.1634999999997,2563.5809830000007,0.01565709276949904,2020/2/27
2880.303,3050.52,3054.018,3043.563,3036.598,3027.9,3039.007,3016.847,3007.907,3034.545,24016.445214500058,0.053550616028938694,2020/2/28
2970.931,2896.302,2927.177,2926.905,2929.914,2967.41,2969.503,2979.782,2979.448,2947.055125,1408.7374046249936,0.009497990697192206,2020/3/2
2992.896,2955.221,2969.532,2959.962,2909.598,2913.508,2938.516,2934.083,2946.706,2940.8907499999996,3105.0764117500194,0.017376230246557232,2020/3/3
3011.665,2978.439,2982.423,2928.111,2925.229,2919.832,2967.41,2975.049,2971.263,2955.9694999999992,3722.046578250011,0.018493258712373423,2020/3/4
3071.677,3005.124,3019.118,3050.398,3042.823,3050.52,3046.081,3025.681,3031.328,3033.884125,1665.4433911250137,0.01230366181079591,2020/3/5
3034.511,3066.632,3089.211,3073.108,3067.394,3097.005,3128.246,3131.938,3116.311,3096.230625,4433.73491612501,0.020339232581460427,2020/3/6
2943.2907,3050.666,3042.823,3027.9,3030.021,3053.067,3041.166,3050.526,3054.821,3043.87375,10210.73001924,0.034173671666206815,2020/3/9
2996.7618,2959.96,2933.704,2945.569,2938.329,2932.18,2988.094,2962.556,2937.627,2949.752375,2534.8318105650187,0.015686740601138262,2020/3/10
2968.5174,3063.8077,3055.1942,3051.4115,3008.4264,3050.5261,3043.5481,3036.5981,3027.9,3042.1765125,5696.697092696224,0.02481343464586053,2020/3/11
2923.4856,2922.939,2941.1384,2935.1665,2957.823,2941.3796,2936.0035,2933.3174,2989.7993,2944.6958375,824.8105922887507,0.00730186168866369,2020/3/12
2887.4265,2931.5448,2953.4215,2938.3279,2932.1886,2957.8236,2941.3796,2936.0031,2933.3175,2940.5008250000005,2903.5901468550046,0.018381186499465893,2020/3/13
2789.2537,2884.3773,2866.0188,2841.0876,2859.9385,2874.1475,2872.7717,2879.6044,2855.4309,2866.6720875,6168.669798498717,0.027755950453700128,2020/3/16
2779.6407,2825.5014,2860.6876,2854.2875,2852.9235,2872.4046,2853.5504,2838.8414,2831.8765,2848.7591125000004,4989.425488701255,0.02486595209949258,2020/3/17
2728.7563,2803.0944,2866.3378,2896.5961,2878.5485,2897.3976,2927.1735,2938.1747,2953.4259,2895.0935625,29650.561580373742,0.06095717030502135,2020/3/18
2702.1296,2730.0423,2767.2546,2758.5741,2772.6395,2736.1007,2763.6798,2759.2477,2736.1105,2752.9561499999995,2817.2067115274785,0.018809812083032496,2020/3/19
2745.6182,2793.1036,2779.3395,2859.938,2877.9193,2863.8834,2860.0297,2813.4821,2859.9337,2838.4536625000005,9839.347293356284,0.03381222578579941,2020/3/20
2660.1674,2771.7361,2733.1702,2771.7655,2759.2414,2751.5281,2736.5255,2778.5581,2757.3402,2757.4831374999994,9710.378109196296,0.03658256149594204,2020/3/23
2722.4381,2683.7247,2610.3131,2610.6415,2635.6974,2639.3671,2677.6401,2627.0013,2549.1759,2629.1951375,10266.099545086214,0.034249800757636985,2020/3/24
2781.5913,2738.7487,2751.5281,2759.5714,2759.2971,2735.1866,2736.1081,2779.4261,2767.2157,2753.3852250000004,1019.331918672504,0.010140265753635358,2020/3/25
2764.9109,2737.6,2677.89,2622.3751,2625.7934,2652.6663,2694.2358,2677.4102,2633.3331,2665.1629875,11318.945665751231,0.036076356927089374,2020/3/26
2772.2033,2736.5277,2786.3303,2766.4194,2758.0934,2751.5585,2736.1932,2749.3933,2768.3564,2756.609025,495.36164377999927,0.006899214426301264,2020/3/27
2747.2138,2736.1031,2743.4736,2766.4194,2759.2495,2751.5294,2739.7301,2752.5891,2759.2945,2751.0485875,112.5771535012511,0.0034283598531719803,2020/3/30
2750.2962,2751.5271,2739.2477,2759.2404,2751.5762,2708.9741,2701.7254,2758.0917,2759.3627,2741.2181625000003,551.8539230312581,0.005874753599266867,2020/3/31
2734.5215,2735.1665,2709.9441,2778.5807,2760.2931,2752.5481,2739.7294,2752.5752,2739.2487,2746.010725,488.777015057503,0.006448504793251807,2020/4/1
2780.6379,2735.5568,2705.5792,2751.5048,2745.1001,2735.5984,2706.6609,2708.9291,2701.7348,2723.8330125,3580.8488804562703,0.020428725185684973,2020/4/2
2763.9874,2768.4837,2749.6066,2753.5761,2736.5261,2688.3871,2698.7551,2728.2887,2736.1017,2732.4656375,1639.0262571587498,0.011811138321397546,2020/4/3
2820.7634,2746.1761,2736.5251,2688.8583,2696.6261,2677.4371,2612.5342,2575.3653,2581.5052,2664.378425,28354.36536508245,0.05544065659672123,2020/4/7
2815.3686,2840.166,2837.0344,2836.5711,2832.3401,2835.8941,2831.5386,2836.6681,2833.0775,2835.4112374999995,408.9918305762578,0.007119010100489216,2020/4/8
2825.9036,2874.1473,2890.6437,2883.4241,2864.3681,2879.6961,2865.4522,2840.5831,2831.8761,2866.2738375000004,2001.968014113751,0.014285780130645635,2020/4/9
2796.6312,2810.3058,2832.2376,2832.5951,2836.5711,2821.0421,2846.1185,2838.9332,2852.9131,2833.8395625000003,1543.175561631269,0.013304708357684148,2020/4/10
2783.0476,2794.2641,2777.5152,2741.2444,2751.5281,2759.2079,2759.8431,2732.9879,2739.7126,2757.0379125,1048.5099547412442,0.010353330823375041,2020/4/13
2827.283,2762.0561,2751.5291,2763.5229,2739.7293,2749.3933,2754.5993,2759.7254,2735.1709,2751.9657875000003,5765.324560058737,0.026639431744186884,2020/4/14
2811.1741,2899.1327,2909.597,2891.5231,2899.2561,2919.5671,2938.6821,2934.0971,2940.7255,2916.5725875,11442.393095916224,0.037492692999697125,2020/4/15
2819.935,2832.2093,2836.5711,2837.0344,2821.6656,2838.6908,2836.6676,2823.4569,2853.9089,2835.025575,315.14903970500154,0.00535139107816317,2020/4/16
2838.4945,2805.3345,2813.2002,2832.2018,2836.5713,2837.0344,2821.2883,2846.1184,2838.9385,2828.835925,267.3987727099943,0.004113289632937416,2020/4/17
2852.5528,2836.5711,2837.0344,2821.6656,2846.1185,2852.9015,2853.3616,2842.4337,2857.1781,2843.4080625,202.0275184762497,0.0037126175192971032,2020/4/20
2827.0133,2861.3031,2879.6361,2876.3313,2872.8175,2857.1598,2872.7738,2869.8872,2872.4041,2870.2891125,1922.071271733748,0.01530796211676824,2020/4/21
2843.9804,2850.8688,2851.5065,2838.7211,2846.1198,2857.1789,2871.0416,2874.1479,2872.7734,2857.79475,347.74416969500174,0.005319718448129964,2020/4/22
2838.4994,2857.1779,2872.8175,2874.2141,2866.1184,2888.5661,2898.2611,2893.7421,2903.0185,2881.7394624999997,2107.1965888537425,0.015233423160138735,2020/4/23
2808.5293,2831.5387,2842.4261,2857.1789,2871.02,2863.8034,2874.4554,2871.4361,2857.1771,2858.6294625,2709.455928543726,0.017838575691554927,2020/4/24
2815.4947,2804.7287,2832.2079,2832.5939,2846.1181,2838.7238,2824.1981,2847.3888,2859.7561,2835.714425,652.1323101974951,0.008137548616234258,2020/4/27
2810.0243,2859.4931,2879.6361,2887.2171,2878.5752,2878.5251,2878.1321,2867.3313,2859.9302,2873.6050249999994,4132.080282577489,0.022626396860696157,2020/4/28
2822.4424,2821.3061,2822.4435,2857.1779,2871.0232,2874.2864,2870.4025,2872.8175,2857.1719,2855.828625,1537.4625832575096,0.011929490571711972,2020/4/29
2860.0822,2857.1781,2871.02,2874.4554,2872.8175,2857.1718,2875.5629,2872.8111,2864.3671,2868.1729875,115.66922173125153,0.0033371112550541456,2020/4/30
2878.1402,2879.6062,2887.2451,2877.9,2877.6371,2867.3427,2877.9274,2872.8061,2857.1801,2874.7055875,83.72110882124873,0.002111550194809809,2020/5/6
2871.5232,2888.5695,2893.744,2874.7561,2886.8891,2878.5765,2878.2677,2863.8031,2872.7724,2879.6723,148.41257341749898,0.003510027361088331,2020/5/7
2895.3444,2877.9141,2865.4521,2857.1781,2839.4043,2848.5461,2857.1792,2875.5618,2872.8116,2861.7559125000002,1291.1334892012437,0.011600860850957809,2020/5/8
2894.802,2892.6955,2872.7724,2879.7746,2873.4964,2857.1781,2865.2514,2870.4071,2863.8837,2871.9324,626.1675241250066,0.007900229445744531,2020/5/11
2891.5564,2879.7864,2883.4269,2852.9134,2869.2811,2872.4428,2863.0132,2869.6164,2872.4091,2870.3611625,527.7648472287509,0.007330044643085648,2020/5/12
2898.0495,2874.1073,2875.4319,2855.4921,2841.0465,2837.0331,2823.4454,2826.9117,2818.1178,2843.948225,3360.461891732505,0.018668168021284674,2020/5/13
2870.3422,2898.2611,2878.5301,2884.3103,2873.4905,2867.8733,2875.8609,2872.8179,2863.8833,2876.878425,141.99053634000077,0.0030547490121561067,2020/5/14
2868.4587,2876.3801,2873.4961,2857.3003,2851.5282,2837.8773,2832.4367,2804.7277,2809.1837,2842.8662625,1288.4060241862542,0.010051438948728801,2020/5/15
2875.4176,2873.4732,2857.3441,2851.5281,2837.0471,2832.3401,2835.8983,2823.4567,2826.9071,2842.2493375,1355.5106739887697,0.011535111456506458,2020/5/18
2898.576,2872.8178,2857.3485,2857.1744,2858.4291,2835.1754,2833.077,2831.5216,2808.1879,2844.2164625,3333.1392434987524,0.018753876903693418,2020/5/19
2883.7378,2893.7411,2878.5233,2886.8837,2878.5301,2878.2611,2873.4762,2857.3002,2853.3324,2875.0060125,240.37544595124893,0.004167884992872776,2020/5/20
2867.9237,2886.2594,2874.2831,2872.4041,2866.3385,2868.4767,2860.3231,2865.3092,2861.1691,2869.3204,63.72023335250024,0.0021044580091165023,2020/5/21
2813.7654,2875.5705,2872.8178,2861.6331,2838.8549,2833.0771,2800.3108,2801.7186,2818.1609,2837.7679625,1368.283734231231,0.010796178139087129,2020/5/22
2817.9697,2812.8634,2810.1283,2805.1321,2809.1812,2804.0705,2805.4767,2808.1935,2803.01,2807.2569625000006,124.77913497875255,0.0038015800879619525,2020/5/25
2846.5473,2823.4386,2827.2814,2810.1886,2828.7277,2831.0121,2810.4353,2840.5311,2837.0761,2826.0863625,526.9996754087579,0.007187984369695935,2020/5/26
2836.8036,2857.1543,2873.4961,2874.4243,2853.9066,2838.7487,2833.0771,2801.8185,2804.1146,2842.0925250000005,722.3147979374999,0.00815674197536974,2020/5/27
2846.2217,2807.5701,2805.0281,2807.2948,2808.1935,2805.4932,2808.1181,2805.4934,2808.2761,2806.9334124999996,1545.2080534787563,0.013803663818598558,2020/5/28
2852.3512,2835.1543,2835.8434,2803.0187,2805.9831,2808.1908,2801.8182,2805.4901,2803.0931,2812.3239624999997,1784.7481512862526,0.014033067702181979,2020/5/29
2915.4311,2835.1543,2835.8336,2810.1283,2807.5719,2808.1935,2805.4347,2808.1971,2801.8192,2814.041575,10438.539847662478,0.03477685512787453,2020/6/1
2921.398,2914.2141,2925.2267,2931.5423,2930.5341,2933.1751,2932.19,2937.6273,2936.0452,2930.06935,123.21756291749779,0.0035829849270793994,2020/6/2
2923.3711,2927.0795,2910.2851,2931.5835,2930.5311,2913.508,2903.3313,2904.1366,2909.1151,2916.196275,171.9723240275003,0.004086044703664219,2020/6/3
2919.2506,2937.6273,2934.0981,2949.1494,2954.9137,2952.9814,2977.8117,2986.6857,2987.8461,2960.139175,2067.9938670375195,0.014006531333760872,2020/6/4
2930.7993,2903.3351,2918.9181,2931.5835,2930.56,2930.4481,2910.2601,2931.1935,2936.048,2924.0433,168.22546907750356,0.0028534110131662907,2020/6/5
2937.7712,2936.0451,2935.1666,2932.2451,2929.213,2923.3695,2937.6274,2936.0416,2918.9661,2931.0843000000004,84.69960929000163,0.002276181344551322,2020/6/8
2956.1116,2934.1366,2949.5607,2953.4261,2952.8431,2964.7941,2977.8102,2978.2687,2976.5691,2960.9260750000003,249.92141914750005,0.004544635594948454,2020/6/9
2943.7525,2952.5355,2964.7943,2975.1272,2976.6331,2968.3293,2958.0224,2967.5397,2964.7651,2965.968325,550.0516849424948,0.007546770660916596,2020/6/10
2920.8968,2958.0311,2964.8751,2975.1296,2976.6061,2968.3293,2967.5939,2959.7951,2979.7811,2968.7676625,2346.083692968755,0.016389097519638504,2020/6/11
2919.7408,2938.3336,2923.8051,2937.6274,2928.2267,2905.5593,2901.7921,2903.0187,2904.1141,2917.809625,225.1556074924999,0.004859532394108413,2020/6/12
2890.0306,2903.3313,2903.6761,2901.766,2909.1317,2930.2887,2936.0433,2935.2651,2946.1136,2920.7019750000004,1224.378247657498,0.010612820154914607,2020/6/15
2931.7493,2895.7443,2877.9193,2880.4284,2874.2238,2860.6847,2865.3221,2872.4428,2879.6305,2875.7994875,3229.1784225937513,0.019084105349662744,2020/6/16
2935.873,2949.5261,2975.3325,2971.6395,2978.4319,2976.6939,2958.0718,2955.7793,2964.7644,2966.279925,1028.0085179025036,0.010357030089516835,2020/6/17
2939.3151,2959.5641,2975.3364,2979.5468,2978.4385,2983.5333,2985.4971,2979.7811,2971.6551,2976.66905,1453.5231572975213,0.012708385705227821,2020/6/18
2967.6341,2913.506,2917.8384,2905.5294,2903.3331,2904.1364,2938.3313,2936.04,2923.7646,2917.8098999999997,2651.8009361725312,0.01678919918058641,2020/6/19
2965.2717,2975.3361,2971.6562,2978.4319,2976.6935,2958.071,2955.7792,2964.7614,2967.5939,2968.5404,74.16412782000118,0.002552742468759286,2020/6/22
2970.6203,2975.1272,2971.2596,2959.7615,2969.2534,2971.2614,2959.2724,2968.0603,2964.7661,2967.3452375,38.81423830125058,0.001589529129656853,2020/6/23
2979.5505,2979.4319,2979.6719,2979.4958,2967.4602,2967.0296,2959.2641,2952.8131,2971.2594,2969.5532499999995,187.26862622999892,0.003365474087450404,2020/6/24
2961.5164,2979.4474,2986.6569,2982.5387,2995.3051,2997.8193,3006.3923,3003.9576,3023.6427,2996.9700000000003,1441.232300572503,0.011971434633959837,2020/6/29
2984.6741,2979.3335,2971.1637,2959.2641,2967.0519,2962.5696,2953.6961,2982.4318,2980.4377,2969.4935499999997,329.8104184825064,0.005086166694045494,2020/6/30
3025.981,2982.5651,2996.6559,3006.3923,3003.9131,2971.2744,2976.6927,2986.6331,2990.0901,2989.2770875,1484.271722323769,0.012129591197036672,2020/7/1
3090.5693,3030.3882,3022.8601,3021.3656,3049.381,3066.0216,3066.2135,3072.4329,3074.2611,3050.3655,2060.326209195014,0.01300854182431702,2020/7/2
3152.8126,3094.4075,3128.5387,3133.3381,3110.0941,3122.4363,3140.3291,3150.3361,3158.6496,3129.7661875,915.408164363766,0.007772635297131284,2020/7/3
3332.8807,3173.0164,3197.5305,3183.9871,3251.2241,3296.6127,3291.5475,3336.2831,3387.3151,3264.6895624999997,9838.982121801284,0.024798468634055843,2020/7/6
3345.3369,3391.0741,3373.9732,3365.2251,3376.4131,3387.3144,3377.6932,3361.1861,3376.4951,3376.1717875,1038.0338838787666,0.009217274200395262,2020/7/7
3403.4401,3373.9743,3379.5861,3365.3306,3376.4985,3365.9343,3375.4074,3387.3145,3434.3341,3382.297475,877.802750092495,0.008481455278146338,2020/7/8
3450.5935,3590.0321,3695.0457,3761.6061,3776.3172,3775.9119,3857.0132,3831.2761,3886.3281,3771.6913,110977.21060772755,0.09305581778902675,2020/7/9
3383.3222,3559.6743,3617.3154,3686.9138,3761.7041,3743.92,3787.8345,3713.3323,3727.1255,3699.7274875000003,105245.2440084812,0.0935191119249594,2020/7/10
3443.2863,3371.4291,3365.2901,3288.9677,3349.3241,3316.6961,3301.4942,3351.7641,3391.4147,3342.0475125000003,11385.880509866289,0.029401791974138263,2020/7/13
3414.6186,3474.7245,3617.3158,3686.9137,3743.7477,3789.1689,3705.7609,3761.9047,3763.5908,3692.890875,86826.30721986263,0.08149439442519298,2020/7/14
3361.3044,3433.3549,3471.4494,3590.0321,3693.1095,3761.3661,3776.3191,3758.1801,3710.3767,3649.2734875000006,98922.81720116377,0.0856718265385307,2020/7/15
3210.0986,3365.2318,3288.9602,3349.3241,3446.2444,3502.8478,3507.7438,3577.3009,3691.4115,3466.1330625,80778.5545525089,0.07975906487732191,2020/7/16
3214.1287,3248.3539,3372.6031,3446.2444,3599.6174,3622.8951,3660.7267,3652.3101,3637.3241,3530.0093500000003,120800.22063058241,0.09827878080924383,2020/7/17
3314.149,3252.5952,3292.4329,3282.1761,3343.3771,3398.9542,3387.3144,3444.2933,3505.6666,3363.351225,9037.32938676501,0.023539353541437047,2020/7/20
3320.8947,3334.6698,3375.1625,3361.1861,3376.4987,3459.0244,3522.8197,3590.0321,3642.4711,3457.73305,30443.72374870255,0.04120526615914686,2020/7/21
3333.1635,3368.7319,3379.5836,3328.4911,3352.9684,3391.4592,3382.5671,3318.9281,3325.0795,3355.9761125,1242.6380186187464,0.008868620606219887,2020/7/22
3325.1102,3373.9547,3387.3171,3382.5681,3352.9302,3366.9831,3379.4814,3482.2916,3577.3011,3412.8534125000006,12918.331994111246,0.026388061514472483,2020/7/23
3196.7684,3316.0161,3243.0836,3252.5951,3299.6531,3316.6961,3301.9066,3275.0352,3248.3581,3281.6679874999995,8036.359636021249,0.026557941294715004,2020/7/24
3205.2268,3211.7731,3296.6195,3303.67,3351.46,3353.8231,3376.4987,3372.6033,3459.0261,3340.684225,22914.32420018754,0.04226141657120804,2020/7/27
3227.9604,3170.3537,3128.3781,3134.5661,3137.4261,3092.3431,3136.7765,3173.2089,3163.5952,3142.0809625,8000.160313618732,0.026604860920846452,2020/7/28
3294.5521,3170.3539,3128.3331,3134.5661,3137.4261,3093.5651,3134.8553,3137.3866,3112.7601,3131.1557875,27123.277083716224,0.049595910928226,2020/7/29
3286.822,3281.0465,3348.3231,3352.9681,3351.7621,3321.4237,3398.9541,3409.4679,3402.4755,3358.302625,6824.612397129984,0.02218693315305785,2020/7/30
3310.0065,3222.438,3291.6559,3316.1811,3306.1144,3351.4614,3353.8231,3373.95,3379.4861,3324.38875,2576.6062522699985,0.012638963095691796,2020/7/31
3367.9658,3338.0387,3388.5238,3390.5296,3412.062,3427.7997,3434.3336,3436.3981,3439.6369,3408.4153,2697.0461659799985,0.014231520700121115,2020/8/3
3371.6875,3379.5852,3376.4147,3449.3026,3479.7687,3559.6449,3583.0281,3590.0321,3606.9552,3503.0914375,25101.057257768727,0.038972751033421675,2020/8/4
3377.5648,3365.5185,3376.4121,3434.3341,3431.4601,3436.3943,3439.6359,3447.8398,3459.4777,3423.8840625000003,3154.491147803742,0.01469076551839951,2020/8/5
3386.4631,3376.4151,3372.6046,3352.9645,3366.9143,3376.4151,3379.4889,3372.0301,3376.4151,3371.6559625,282.0259590362472,0.004372449090025489,2020/8/6
3354.0352,3391.4661,3392.3346,3390.5281,3386.7665,3373.0182,3379.4871,3369.72,3372.9484,3382.033625,860.3577066450136,0.008347683709461434,2020/8/7
3379.2524,3376.4133,3434.3345,3435.2642,3439.4243,3435.2631,3430.5636,3436.3983,3447.8398,3429.4376375000006,2942.500075446269,0.015061027255614326,2020/8/10
3340.29,3384.3175,3425.3329,3434.3382,3430.4641,3436.3984,3447.8398,3495.2241,3509.3497,3445.4080875,12442.086171026274,0.03146974888407896,2020/8/11
3319.2656,3351.4612,3354.1461,3376.4143,3372.9426,3444.2987,3480.4614,3490.4037,3473.0971,3417.9031375,12871.267734676207,0.029716675128377727,2020/8/12
3320.7261,3328.4916,3317.1185,3306.1131,3278.3327,3283.5377,3262.6036,3273.83,3248.4789,3287.3132625,1783.0202630537433,0.010646530739165723,2020/8/13
3360.0988,3379.5806,3434.2996,3459.4653,3471.4439,3468.4502,3459.0215,3473.0979,3472.4136,3452.221575,9383.233653154963,0.027416686378388566,2020/8/14
3438.801,3376.4133,3387.3145,3412.0731,3436.3034,3438.3762,3439.6327,3432.5691,3438.3251,3420.1259250000003,912.9548345074949,0.005491158110050545,2020/8/17
3451.0894,3470.0105,3520.6643,3523.4065,3531.0269,3532.8894,3536.9512,3533.7739,3539.1829,3523.4882,5684.890196952517,0.020978535067796306,2020/8/18
3408.1288,3485.6079,3502.8479,3481.1216,3471.429,3459.0479,3459.02,3431.4629,3445.4053,3466.9928124999997,3928.2837088512597,0.017271651382424296,2020/8/19
3363.8988,3459.6499,3473.0971,3468.1371,3459.0214,3459.0962,3431.4628,3445.4046,3459.0011,3456.8587750000006,8790.19450668,0.027634593228547777,2020/8/20
3380.6825,3365.2267,3376.4133,3446.2477,3485.6072,3502.8471,3475.9319,3486.6969,3452.3741,3448.9181125,6992.559019356257,0.021642630593082902,2020/8/21
3385.6383,3396.9025,3428.2748,3459.64,3462.5914,3471.4421,3473.0377,3474.7961,3449.0111,3451.9619625,5038.619603983741,0.019589707057602684,2020/8/24
3373.5781,3360.8681,3376.4125,3427.7945,3434.3308,3447.8398,3492.8915,3502.8471,3508.4435,3443.928475,7681.19056177748,0.02179521944371167,2020/8/25
3329.7388,3333.3431,3353.9739,3376.4962,3372.6131,3352.9602,3366.6864,3376.4117,3413.8971,3368.2977124999998,1973.7660903462488,0.0115801613327748,2020/8/26
3350.1128,3316.6961,3317.0433,3352.9611,3376.4963,3391.4563,3392.3913,3373.7112,3379.4881,3362.5304625000003,978.8773551787492,0.008668129771630381,2020/8/27
3403.8066,3385.7141,3377.6812,3335.12,3330.521,3353.9951,3376.4985,3372.6133,3387.3145,3364.9322125000003,1946.3040566862378,0.011420856725526016,2020/8/28
3395.6775,3418.1323,3436.3035,3428.5021,3459.6465,3471.4436,3469.5293,3447.8235,3479.7283,3451.3886374999997,3537.813726786282,0.016406486628957048,2020/8/31
3410.6068,3372.6947,3352.9602,3352.6131,3328.4967,3316.6951,3317.1991,3351.3471,3352.9074,3343.114175,4906.391775037506,0.01978903724697905,2020/9/1
3404.8017,3430.4648,3459.026,3471.4435,3473.0972,3474.7934,3449.0114,3451.3003,3429.5789,3454.8394375,2791.7049155462482,0.014696226655431945,2020/9/2
3384.9806,3373.9155,3379.4883,3349.4939,3355.66,3358.1743,3336.2851,3344.4263,3357.8101,3356.9066875,968.0402521537405,0.008293670132112378,2020/9/3
3355.3666,3371.4291,3372.0952,3352.5281,3368.1317,3376.4155,3361.1899,3352.525,3341.5482,3361.9828375000006,173.10558846125153,0.0034246220666320016,2020/9/4
3292.5907,3352.5238,3370.1981,3435.2104,3445.4044,3459.6461,3459.0497,3431.0309,3442.2467,3424.4137625,18810.7504260437,0.04003627371601329,2020/9/7
3316.417,3293.2328,3328.4901,3317.1886,3306.6741,3292.4328,3268.9261,3251.2987,3222.7631,3285.1257875,2077.607469096241,0.010403513038318126,2020/9/8
3254.6279,3328.47,3357.8181,3354.5304,3318.5307,3325.0731,3317.1141,3287.711,3291.5451,3322.5990624999995,5186.171627183745,0.020884465010577686,2020/9/9
3234.8234,3252.9425,3282.1761,3273.1901,3261.4291,3282.0487,3273.1913,3248.3581,3208.5461,3260.2352499999997,1165.807029169985,0.009886528890572443,2020/9/10
3260.3461,3283.5885,3263.0519,3279.5331,3259.8196,3292.8701,3277.1391,3281.0226,3267.9221,3275.618375,342.5846919874919,0.004724621106943153,2020/9/11
3278.8138,3252.3241,3282.1769,3271.5397,3261.2351,3282.0392,3273.1033,3242.3881,3231.362,3262.02105,587.0569789174965,0.005623946989609466,2020/9/14
